-5.0244548E-07,2.745568E-04
-5.0243298E-07,-1.6901222E-03
-5.0242048E-07,-1.0532733E-03
-5.0240798E-07,6.757717E-04
-5.0239548E-07,-1.2666177E-03
-5.0238298E-07,6.725874E-04
-5.0237048E-07,-5.374256E-04
-5.0235798E-07,-1.4544881E-03
-5.0234548E-07,5.261122E-04
-5.0233298E-07,-1.1328794E-03
-5.0232048E-07,1.408185E-04
-5.0230798E-07,2.204247E-04
-5.0229548E-07,-8.176392E-04
-5.0228298E-07,3.127678E-04
-5.0227048E-07,-7.666912E-04
-5.0225798E-07,-5.183201E-04
-5.0224548E-07,7.39494E-05
-5.0223298E-07,2.267932E-04
-5.0222048E-07,1.503713E-04
-5.0220798E-07,-8.972453E-04
-5.0219548E-07,-4.482668E-04
-5.0218298E-07,2.936623E-04
-5.0217048E-07,-1.330265E-04
-5.0215798E-07,-1.5691209E-03
-5.0214548E-07,-3.591079E-04
-5.0213298E-07,3.700842E-04
-5.0212048E-07,-1.2825389E-03
-5.0210798E-07,-2.763175E-04
-5.0209548E-07,-3.591079E-04
-5.0208298E-07,-1.521320E-04
-5.0207048E-07,-1.107368E-04
-5.0205798E-07,-9.513774E-04
-5.0204548E-07,1.2170933E-03
-5.0203298E-07,-2.381066E-04
-5.0202048E-07,-1.1074054E-03
-5.0200798E-07,4.687958E-04
-5.0199548E-07,-1.7347017E-03
-5.0198298E-07,-1.2506965E-03
-5.0197048E-07,1.376343E-04
-5.0195798E-07,-8.112707E-04
-5.0194548E-07,-2.540278E-04
-5.0193298E-07,-2.79464E-05
-5.0192048E-07,-1.1137739E-03
-5.0190798E-07,-1.1137739E-03
-5.0189548E-07,2.108719E-04
-5.0188298E-07,-6.011105E-04
-5.0187048E-07,-1.3525923E-03
-5.0185798E-07,-3.845819E-04
-5.0184548E-07,-9.736672E-04
-5.0183298E-07,-3.304497E-04
-5.0182048E-07,5.579546E-04
-5.0180798E-07,-2.15779E-05
-5.0179548E-07,-1.202895E-04
-5.0178298E-07,-3.654764E-04
-5.0177048E-07,2.650041E-04
-5.0175798E-07,4.52912E-05
-5.0174548E-07,-3.495552E-04
-5.0173298E-07,4.082951E-04
-5.0172048E-07,-4.036873E-04
