-9.9999923E-07,-7.402E-04
-9.9998673E-07,-3.378E-04
-9.9997423E-07,1.063E-04
-9.9996173E-07,-1.801E-04
-9.9994923E-07,-1.866E-04
-9.9993673E-07,-7.112E-04
-9.9992423E-07,-1.898E-04
-9.9991173E-07,-1.319E-04
-9.9989923E-07,-6.275E-04
-9.9988673E-07,2.254E-04
-9.9987423E-07,-6.43E-05
-9.9986173E-07,-1.705E-04
-9.9984923E-07,-1.383E-04
-9.9983673E-07,-2.960E-04
-9.9982423E-07,7.017E-04
-9.9981173E-07,1.481E-04
-9.9979923E-07,-6.018E-04
-9.9978673E-07,-4.730E-04
-9.9977423E-07,-2.413E-04
-9.9976173E-07,1.127E-04
-9.9974923E-07,-1.0041E-03
-9.9973673E-07,-7.112E-04
-9.9972423E-07,1.0332E-03
-9.9971173E-07,2.26E-05
-9.9969923E-07,-1.2133E-03
-9.9968673E-07,-3.668E-04
-9.9967423E-07,5.80E-05
-9.9966173E-07,-4.151E-04
-9.9964923E-07,-7.563E-04
-9.9963673E-07,-6.211E-04
-9.9962423E-07,-2.767E-04
-9.9961173E-07,-2.349E-04
-9.9959923E-07,-7.273E-04
-9.9958673E-07,-1.2229E-03
-9.9957423E-07,8.06E-05
-9.9956173E-07,1.7960E-03
-9.9954923E-07,2.3850E-03
-9.9953673E-07,2.9257E-03
-9.9952423E-07,2.5845E-03
-9.9951173E-07,2.5749E-03
-9.9949923E-07,2.5878E-03
-9.9948673E-07,1.3680E-03
-9.9947423E-07,5.859E-04
-9.9946173E-07,-4.344E-04
-9.9944923E-07,-1.0105E-03
-9.9943673E-07,-8.303E-04
-9.9942423E-07,-2.542E-04
-9.9941173E-07,3.960E-04
-9.9939923E-07,1.578E-04
-9.9938673E-07,7.049E-04
-9.9937423E-07,2.029E-04
-9.9936173E-07,-9.140E-04
-9.9934923E-07,-3.475E-04
-9.9933673E-07,-2.799E-04
-9.9932423E-07,4.84E-05
-9.9931173E-07,-1.158E-04
-9.9929923E-07,-5.020E-04
-9.9928673E-07,-1.769E-04
-9.9927423E-07,-8.045E-04
-9.9926173E-07,-3.636E-04
-9.9924923E-07,-2.574E-04
-9.9923673E-07,-4.795E-04
-9.9922423E-07,1.546E-04
-9.9921173E-07,-9.043E-04
-9.9919923E-07,-4.376E-04
-9.9918673E-07,8.06E-05
-9.9917423E-07,-9.976E-04
-9.9916173E-07,3.992E-04
-9.9914923E-07,2.511E-04
-9.9913673E-07,-4.215E-04
-9.9912423E-07,5.537E-04
-9.9911173E-07,-3.797E-04
-9.9909923E-07,-4.82E-05
-9.9908673E-07,3.219E-04
-9.9907423E-07,-9.075E-04
-9.9906173E-07,-8.271E-04
-9.9904923E-07,-3.733E-04
-9.9903673E-07,4.121E-04
-9.9902423E-07,-3.636E-04
-9.9901173E-07,-1.0041E-03
-9.9899923E-07,3.895E-04
-9.9898673E-07,-4.441E-04
-9.9897423E-07,-2.155E-04
-9.9896173E-07,7.790E-04
-9.9894923E-07,-7.241E-04
-9.9893673E-07,-6.050E-04
-9.9892423E-07,-3.539E-04
-9.9891173E-07,-9.783E-04
-9.9889923E-07,-5.406E-04
-9.9888673E-07,1.932E-04
-9.9887423E-07,-5.14E-05
-9.9886173E-07,-1.1038E-03
-9.9884923E-07,4.52E-05
-9.9883673E-07,-4.280E-04
-9.9882423E-07,-1.1586E-03
-9.9881173E-07,1.2682E-03
-9.9879923E-07,-6.597E-04
-9.9878673E-07,-1.3452E-03
-9.9877423E-07,7.661E-04
-9.9876173E-07,-6.758E-04
-9.9874923E-07,-1.190E-04
-9.9873673E-07,4.507E-04
-9.9872423E-07,-1.447E-04
-9.9871173E-07,2.672E-04
-9.9869923E-07,-5.052E-04
-9.9868673E-07,-9.204E-04
-9.9867423E-07,-4.247E-04
-9.9866173E-07,2.479E-04
-9.9864923E-07,-2.960E-04
-9.9863673E-07,-7.07E-05
-9.9862423E-07,2.58E-05
-9.9861173E-07,-9.815E-04
-9.9859923E-07,5.086E-04
-9.9858673E-07,-7.72E-05
-9.9857423E-07,-4.602E-04
-9.9856173E-07,4.668E-04
-9.9854923E-07,-6.179E-04
-9.9853673E-07,-2.381E-04
-9.9852423E-07,-8.174E-04
-9.9851173E-07,5.48E-05
-9.9849923E-07,6.631E-04
-9.9848673E-07,-1.1940E-03
-9.9847423E-07,9.34E-05
-9.9846173E-07,1.481E-04
-9.9844923E-07,-2.992E-04
-9.9843673E-07,8.06E-05
-9.9842423E-07,1.160E-04
-9.9841173E-07,3.734E-04
-9.9839923E-07,-1.1167E-03
-9.9838673E-07,-7.07E-05
-9.9837423E-07,7.210E-04
-9.9836173E-07,-5.503E-04
-9.9834923E-07,-5.599E-04
-9.9833673E-07,-2.831E-04
-9.9832423E-07,9.335E-04
-9.9831173E-07,-3.829E-04
-9.9829923E-07,-1.2809E-03
-9.9828673E-07,-4.859E-04
-9.9827423E-07,-1.1360E-03
-9.9826173E-07,-4.891E-04
-9.9824923E-07,-1.4901E-03
-9.9823673E-07,-6.758E-04
-9.9822423E-07,7.114E-04
-9.9821173E-07,-2.0630E-03
-9.9819923E-07,-4.280E-04
-9.9818673E-07,1.3873E-03
-9.9817423E-07,-7.241E-04
-9.9816173E-07,-1.673E-04
-9.9814923E-07,5.472E-04
-9.9813673E-07,-4.505E-04
-9.9812423E-07,-1.093E-04
-9.9811173E-07,8.337E-04
-9.9809923E-07,1.546E-04
-9.9808673E-07,-4.988E-04
-9.9807423E-07,-2.445E-04
-9.9806173E-07,4.19E-05
-9.9804923E-07,-9.97E-05
-9.9803673E-07,-7.595E-04
-9.9802423E-07,-2.284E-04
-9.9801173E-07,-6.3E-06
-9.9799923E-07,-2.316E-04
-9.9798673E-07,-1.222E-04
-9.9797423E-07,-2.574E-04
-9.9796173E-07,2.222E-04
-9.9794923E-07,-8.206E-04
-9.9793673E-07,-1.2036E-03
-9.9792423E-07,1.288E-04
-9.9791173E-07,1.127E-04
-9.9789923E-07,2.318E-04
-9.9788673E-07,2.222E-04
-9.9787423E-07,-8.04E-05
-9.9786173E-07,-5.728E-04
-9.9784923E-07,-5.664E-04
-9.9783673E-07,-1.576E-04
-9.9782423E-07,-6.500E-04
-9.9781173E-07,3.026E-04
-9.9779923E-07,-4.634E-04
-9.9778673E-07,-1.2616E-03
-9.9777423E-07,5.151E-04
-9.9776173E-07,-6.404E-04
-9.9774923E-07,-2.123E-04
-9.9773673E-07,7.983E-04
-9.9772423E-07,-1.1521E-03
-9.9771173E-07,-1.190E-04
-9.9769923E-07,-3.250E-04
-9.9768673E-07,-1.1811E-03
-9.9767423E-07,8.176E-04
-9.9766173E-07,-2.445E-04
-9.9764923E-07,-4.988E-04
-9.9763673E-07,5.859E-04
-9.9762423E-07,-4.634E-04
-9.9761173E-07,-1.286E-04
-9.9759923E-07,-1.0974E-03
-9.9758673E-07,-9.107E-04
-9.9757423E-07,7.436E-04
-9.9756173E-07,-1.3645E-03
-9.9754923E-07,-8.68E-05
-9.9753673E-07,1.1040E-03
-9.9752423E-07,-9.397E-04
-9.9751173E-07,2.383E-04
-9.9749923E-07,-6.146E-04
-9.9748673E-07,-1.1457E-03
-9.9747423E-07,-1.28E-05
-9.9746173E-07,-1.5416E-03
-9.9744923E-07,-7.627E-04
-9.9743673E-07,1.417E-04
-9.9742423E-07,1E-07
-9.9741173E-07,6.406E-04
-9.9739923E-07,-5.599E-04
-9.9738673E-07,-3.990E-04
-9.9737423E-07,5.183E-04
-9.9736173E-07,-1.319E-04
-9.9734923E-07,4.410E-04
-9.9733673E-07,1.288E-04
-9.9732423E-07,-1.3098E-03
-9.9731173E-07,-2.413E-04
-9.9729923E-07,1.449E-04
-9.9728673E-07,-1.60E-05
-9.9727423E-07,5.794E-04
-9.9726173E-07,-1.0910E-03
-9.9724923E-07,-2.252E-04
-9.9723673E-07,4.893E-04
-9.9722423E-07,-1.4836E-03
-9.9721173E-07,-1.190E-04
-9.9719923E-07,-5.792E-04
-9.9718673E-07,-5.116E-04
-9.9717423E-07,8.015E-04
-9.9716173E-07,-7.530E-04
-9.9714923E-07,7.178E-04
-9.9713673E-07,-3.507E-04
-9.9712423E-07,-1.2970E-03
-9.9711173E-07,9.560E-04
-9.9709923E-07,-1.2262E-03
-9.9708673E-07,-1.544E-04
-9.9707423E-07,1.1427E-03
-9.9706173E-07,-3.636E-04
-9.9704923E-07,-6.3E-06
-9.9703673E-07,-1.3034E-03
-9.9702423E-07,3.026E-04
-9.9701173E-07,4.732E-04
