v_alpha, I_out_I
3.674000, 135.793102
3.675000, 135.760149
3.676000, 135.727189
3.677000, 135.694223
3.678000, 135.661249
3.679000, 135.628269
3.680000, 135.595282
3.681000, 135.562288
3.682000, 135.529287
3.683000, 135.496280
3.684000, 135.463266
3.685000, 135.430244
3.686000, 135.397216
3.687000, 135.364182
3.688000, 135.331140
3.689000, 135.298091
3.690000, 135.265036
3.691000, 135.231974
3.692000, 135.198905
3.693000, 135.165830
3.694000, 135.132747
3.695000, 135.099658
3.696000, 135.066562
3.697000, 135.033459
3.698000, 135.000349
3.699000, 134.967232
3.700000, 134.934109
3.701000, 134.900979
3.702000, 134.867842
3.703000, 134.834699
3.704000, 134.801548
3.705000, 134.768391
3.706000, 134.735227
3.707000, 134.702056
3.708000, 134.668878
3.709000, 134.635694
3.710000, 134.602503
3.711000, 134.569305
3.712000, 134.536100
3.713000, 134.502889
3.714000, 134.469670
3.715000, 134.436445
3.716000, 134.403213
3.717000, 134.369975
3.718000, 134.336729
3.719000, 134.303477
3.720000, 134.270218
3.721000, 134.236953
3.722000, 134.203680
3.723000, 134.170401
3.724000, 134.137115
3.725000, 134.103823
3.726000, 134.070523
3.727000, 134.037217
3.728000, 134.003904
3.729000, 133.970584
3.730000, 133.937258
3.731000, 133.903925
3.732000, 133.870585
3.733000, 133.837238
3.734000, 133.803885
3.735000, 133.770525
3.736000, 133.737158
3.737000, 133.703784
3.738000, 133.670404
3.739000, 133.637017
3.740000, 133.603623
3.741000, 133.570223
3.742000, 133.536815
3.743000, 133.503401
3.744000, 133.469981
3.745000, 133.436553
3.746000, 133.403119
3.747000, 133.369678
3.748000, 133.336231
3.749000, 133.302777
3.750000, 133.269316
3.751000, 133.235848
3.752000, 133.202373
3.753000, 133.168892
3.754000, 133.135405
3.755000, 133.101910
3.756000, 133.068409
3.757000, 133.034901
3.758000, 133.001386
3.759000, 132.967865
3.760000, 132.934337
3.761000, 132.900802
3.762000, 132.867261
3.763000, 132.833713
3.764000, 132.800158
3.765000, 132.766596
3.766000, 132.733028
3.767000, 132.699453
3.768000, 132.665872
3.769000, 132.632284
3.770000, 132.598689
3.771000, 132.565087
3.772000, 132.531479
3.773000, 132.497864
3.774000, 132.464243
3.775000, 132.430614
3.776000, 132.396979
3.777000, 132.363338
3.778000, 132.329690
3.779000, 132.296035
3.780000, 132.262373
3.781000, 132.228705
3.782000, 132.195030
3.783000, 132.161348
3.784000, 132.127660
3.785000, 132.093965
3.786000, 132.060264
3.787000, 132.026556
3.788000, 131.992841
3.789000, 131.959119
3.790000, 131.925391
3.791000, 131.891657
3.792000, 131.857915
3.793000, 131.824167
3.794000, 131.790412
3.795000, 131.756651
3.796000, 131.722883
3.797000, 131.689109
3.798000, 131.655327
3.799000, 131.621540
3.800000, 131.587745
3.801000, 131.553944
3.802000, 131.520136
3.803000, 131.486322
3.804000, 131.452501
3.805000, 131.418674
3.806000, 131.384839
3.807000, 131.350999
3.808000, 131.317151
3.809000, 131.283297
3.810000, 131.249436
3.811000, 131.215569
3.812000, 131.181695
3.813000, 131.147815
3.814000, 131.113928
3.815000, 131.080034
3.816000, 131.046134
3.817000, 131.012227
3.818000, 130.978314
3.819000, 130.944394
3.820000, 130.910467
3.821000, 130.876534
3.822000, 130.842594
3.823000, 130.808647
3.824000, 130.774694
3.825000, 130.740735
3.826000, 130.706769
3.827000, 130.672796
3.828000, 130.638816
3.829000, 130.604831
3.830000, 130.570838
3.831000, 130.536839
3.832000, 130.502833
3.833000, 130.468821
3.834000, 130.434802
3.835000, 130.400777
3.836000, 130.366745
3.837000, 130.332707
3.838000, 130.298662
3.839000, 130.264610
3.840000, 130.230552
3.841000, 130.196487
3.842000, 130.162416
3.843000, 130.128338
3.844000, 130.094254
3.845000, 130.060163
3.846000, 130.026065
3.847000, 129.991961
3.848000, 129.957850
3.849000, 129.923733
3.850000, 129.889610
3.851000, 129.855479
3.852000, 129.821343
3.853000, 129.787199
3.854000, 129.753050
3.855000, 129.718893
3.856000, 129.684730
3.857000, 129.650561
3.858000, 129.616385
3.859000, 129.582203
3.860000, 129.548014
3.861000, 129.513818
3.862000, 129.479616
3.863000, 129.445407
3.864000, 129.411192
3.865000, 129.376971
3.866000, 129.342743
3.867000, 129.308508
3.868000, 129.274267
3.869000, 129.240019
3.870000, 129.205765
3.871000, 129.171504
3.872000, 129.137237
3.873000, 129.102964
3.874000, 129.068683
3.875000, 129.034397
3.876000, 129.000104
3.877000, 128.965804
3.878000, 128.931498
3.879000, 128.897185
3.880000, 128.862866
3.881000, 128.828540
3.882000, 128.794208
3.883000, 128.759870
3.884000, 128.725525
3.885000, 128.691173
3.886000, 128.656815
3.887000, 128.622450
3.888000, 128.588079
3.889000, 128.553702
3.890000, 128.519318
3.891000, 128.484928
3.892000, 128.450531
3.893000, 128.416127
3.894000, 128.381717
3.895000, 128.347301
3.896000, 128.312878
3.897000, 128.278449
3.898000, 128.244014
3.899000, 128.209571
3.900000, 128.175123
3.901000, 128.140668
3.902000, 128.106206
3.903000, 128.071738
3.904000, 128.037264
3.905000, 128.002783
3.906000, 127.968296
3.907000, 127.933802
3.908000, 127.899302
3.909000, 127.864795
3.910000, 127.830282
3.911000, 127.795763
3.912000, 127.761237
3.913000, 127.726704
3.914000, 127.692166
3.915000, 127.657620
3.916000, 127.623069
3.917000, 127.588511
3.918000, 127.553946
3.919000, 127.519375
3.920000, 127.484798
3.921000, 127.450214
3.922000, 127.415624
3.923000, 127.381027
3.924000, 127.346424
3.925000, 127.311815
3.926000, 127.277199
3.927000, 127.242577
3.928000, 127.207948
3.929000, 127.173313
3.930000, 127.138672
3.931000, 127.104024
3.932000, 127.069370
3.933000, 127.034709
3.934000, 127.000042
3.935000, 126.965368
3.936000, 126.930689
3.937000, 126.896002
3.938000, 126.861310
3.939000, 126.826611
3.940000, 126.791905
3.941000, 126.757194
3.942000, 126.722475
3.943000, 126.687751
3.944000, 126.653020
3.945000, 126.618283
3.946000, 126.583539
3.947000, 126.548789
3.948000, 126.514032
3.949000, 126.479270
3.950000, 126.444500
3.951000, 126.409725
3.952000, 126.374943
3.953000, 126.340155
3.954000, 126.305360
3.955000, 126.270559
3.956000, 126.235752
3.957000, 126.200938
3.958000, 126.166118
3.959000, 126.131292
3.960000, 126.096459
3.961000, 126.061620
3.962000, 126.026774
3.963000, 125.991922
3.964000, 125.957064
3.965000, 125.922200
3.966000, 125.887329
3.967000, 125.852452
3.968000, 125.817568
3.969000, 125.782678
3.970000, 125.747782
3.971000, 125.712880
3.972000, 125.677971
3.973000, 125.643056
3.974000, 125.608134
3.975000, 125.573206
3.976000, 125.538272
3.977000, 125.503332
3.978000, 125.468385
3.979000, 125.433432
3.980000, 125.398472
3.981000, 125.363507
3.982000, 125.328535
3.983000, 125.293556
3.984000, 125.258572
3.985000, 125.223581
3.986000, 125.188583
3.987000, 125.153580
3.988000, 125.118570
3.989000, 125.083554
3.990000, 125.048531
3.991000, 125.013502
3.992000, 124.978467
3.993000, 124.943426
3.994000, 124.908378
3.995000, 124.873324
3.996000, 124.838264
3.997000, 124.803198
3.998000, 124.768125
3.999000, 124.733046
4.000000, 124.697960
4.001000, 124.662869
4.002000, 124.627771
4.003000, 124.592667
4.004000, 124.557556
4.005000, 124.522439
4.006000, 124.487316
4.007000, 124.452187
4.008000, 124.417051
4.009000, 124.381910
4.010000, 124.346762
4.011000, 124.311607
4.012000, 124.276447
4.013000, 124.241280
4.014000, 124.206107
4.015000, 124.170927
4.016000, 124.135742
4.017000, 124.100550
4.018000, 124.065352
4.019000, 124.030147
4.020000, 123.994937
4.021000, 123.959720
4.022000, 123.924497
4.023000, 123.889267
4.024000, 123.854032
4.025000, 123.818790
4.026000, 123.783542
4.027000, 123.748288
4.028000, 123.713027
4.029000, 123.677760
4.030000, 123.642487
4.031000, 123.607208
4.032000, 123.571923
4.033000, 123.536631
4.034000, 123.501333
4.035000, 123.466029
4.036000, 123.430719
4.037000, 123.395402
4.038000, 123.360079
4.039000, 123.324750
4.040000, 123.289415
4.041000, 123.254074
4.042000, 123.218726
4.043000, 123.183373
4.044000, 123.148013
4.045000, 123.112646
4.046000, 123.077274
4.047000, 123.041895
4.048000, 123.006511
4.049000, 122.971120
4.050000, 122.935723
4.051000, 122.900319
4.052000, 122.864910
4.053000, 122.829494
4.054000, 122.794072
4.055000, 122.758644
4.056000, 122.723210
4.057000, 122.687769
4.058000, 122.652323
4.059000, 122.616870
4.060000, 122.581411
4.061000, 122.545946
4.062000, 122.510474
4.063000, 122.474997
4.064000, 122.439513
4.065000, 122.404023
4.066000, 122.368527
4.067000, 122.333025
4.068000, 122.297517
4.069000, 122.262002
4.070000, 122.226482
4.071000, 122.190955
4.072000, 122.155422
4.073000, 122.119883
4.074000, 122.084338
4.075000, 122.048786
4.076000, 122.013229
4.077000, 121.977665
4.078000, 121.942095
4.079000, 121.906519
4.080000, 121.870937
4.081000, 121.835349
4.082000, 121.799755
4.083000, 121.764154
4.084000, 121.728547
4.085000, 121.692935
4.086000, 121.657316
4.087000, 121.621691
4.088000, 121.586060
4.089000, 121.550422
4.090000, 121.514779
4.091000, 121.479129
4.092000, 121.443474
4.093000, 121.407812
4.094000, 121.372144
4.095000, 121.336470
4.096000, 121.300790
4.097000, 121.265104
4.098000, 121.229412
4.099000, 121.193713
4.100000, 121.158009
4.101000, 121.122298
4.102000, 121.086581
4.103000, 121.050859
4.104000, 121.015130
4.105000, 120.979395
4.106000, 120.943654
4.107000, 120.907907
4.108000, 120.872153
4.109000, 120.836394
4.110000, 120.800629
4.111000, 120.764857
4.112000, 120.729079
4.113000, 120.693296
4.114000, 120.657506
4.115000, 120.621710
4.116000, 120.585908
4.117000, 120.550100
4.118000, 120.514286
4.119000, 120.478466
4.120000, 120.442640
4.121000, 120.406808
4.122000, 120.370970
4.123000, 120.335125
4.124000, 120.299275
4.125000, 120.263418
4.126000, 120.227556
4.127000, 120.191687
4.128000, 120.155812
4.129000, 120.119932
4.130000, 120.084045
4.131000, 120.048152
4.132000, 120.012253
4.133000, 119.976349
4.134000, 119.940438
4.135000, 119.904521
4.136000, 119.868598
4.137000, 119.832669
4.138000, 119.796734
4.139000, 119.760793
4.140000, 119.724845
4.141000, 119.688892
4.142000, 119.652933
4.143000, 119.616968
4.144000, 119.580997
4.145000, 119.545019
4.146000, 119.509036
4.147000, 119.473047
4.148000, 119.437051
4.149000, 119.401050
4.150000, 119.365043
4.151000, 119.329029
4.152000, 119.293010
4.153000, 119.256985
4.154000, 119.220953
4.155000, 119.184916
4.156000, 119.148873
4.157000, 119.112823
4.158000, 119.076768
4.159000, 119.040707
4.160000, 119.004639
4.161000, 118.968566
4.162000, 118.932487
4.163000, 118.896401
4.164000, 118.860310
4.165000, 118.824213
4.166000, 118.788109
4.167000, 118.752000
4.168000, 118.715885
4.169000, 118.679764
4.170000, 118.643636
4.171000, 118.607503
4.172000, 118.571364
4.173000, 118.535219
4.174000, 118.499068
4.175000, 118.462911
4.176000, 118.426748
4.177000, 118.390579
4.178000, 118.354404
4.179000, 118.318223
4.180000, 118.282036
4.181000, 118.245843
4.182000, 118.209644
4.183000, 118.173440
4.184000, 118.137229
4.185000, 118.101012
4.186000, 118.064790
4.187000, 118.028561
4.188000, 117.992327
4.189000, 117.956086
4.190000, 117.919840
4.191000, 117.883588
4.192000, 117.847330
4.193000, 117.811066
4.194000, 117.774795
4.195000, 117.738519
4.196000, 117.702237
4.197000, 117.665950
4.198000, 117.629656
4.199000, 117.593356
4.200000, 117.557050
4.201000, 117.520739
4.202000, 117.484421
4.203000, 117.448098
4.204000, 117.411769
4.205000, 117.375434
4.206000, 117.339092
4.207000, 117.302745
4.208000, 117.266392
4.209000, 117.230034
4.210000, 117.193669
4.211000, 117.157298
4.212000, 117.120922
4.213000, 117.084539
4.214000, 117.048151
4.215000, 117.011757
4.216000, 116.975356
4.217000, 116.938950
4.218000, 116.902539
4.219000, 116.866121
4.220000, 116.829697
4.221000, 116.793267
4.222000, 116.756832
4.223000, 116.720391
4.224000, 116.683943
4.225000, 116.647490
4.226000, 116.611031
4.227000, 116.574567
4.228000, 116.538096
4.229000, 116.501619
4.230000, 116.465137
4.231000, 116.428649
4.232000, 116.392154
4.233000, 116.355654
4.234000, 116.319149
4.235000, 116.282637
4.236000, 116.246119
4.237000, 116.209596
4.238000, 116.173067
4.239000, 116.136531
4.240000, 116.099990
4.241000, 116.063444
4.242000, 116.026891
4.243000, 115.990332
4.244000, 115.953768
4.245000, 115.917198
4.246000, 115.880622
4.247000, 115.844040
4.248000, 115.807452
4.249000, 115.770859
4.250000, 115.734259
4.251000, 115.697654
4.252000, 115.661043
4.253000, 115.624426
4.254000, 115.587803
4.255000, 115.551175
4.256000, 115.514541
4.257000, 115.477901
4.258000, 115.441255
4.259000, 115.404603
4.260000, 115.367945
4.261000, 115.331282
4.262000, 115.294613
4.263000, 115.257938
4.264000, 115.221257
4.265000, 115.184570
4.266000, 115.147878
4.267000, 115.111180
4.268000, 115.074476
4.269000, 115.037766
4.270000, 115.001050
4.271000, 114.964329
4.272000, 114.927602
4.273000, 114.890869
4.274000, 114.854130
4.275000, 114.817386
4.276000, 114.780635
4.277000, 114.743879
4.278000, 114.707117
4.279000, 114.670350
4.280000, 114.633576
4.281000, 114.596797
4.282000, 114.560012
4.283000, 114.523222
4.284000, 114.486425
4.285000, 114.449623
4.286000, 114.412815
4.287000, 114.376001
4.288000, 114.339182
4.289000, 114.302356
4.290000, 114.265525
4.291000, 114.228688
4.292000, 114.191846
4.293000, 114.154998
4.294000, 114.118144
4.295000, 114.081284
4.296000, 114.044418
4.297000, 114.007547
4.298000, 113.970670
4.299000, 113.933787
4.300000, 113.896899
4.301000, 113.860004
4.302000, 113.823104
4.303000, 113.786199
4.304000, 113.749287
4.305000, 113.712370
4.306000, 113.675447
4.307000, 113.638519
4.308000, 113.601584
4.309000, 113.564644
4.310000, 113.527699
4.311000, 113.490747
4.312000, 113.453790
4.313000, 113.416827
4.314000, 113.379858
4.315000, 113.342884
4.316000, 113.305904
4.317000, 113.268918
4.318000, 113.231927
4.319000, 113.194930
4.320000, 113.157927
4.321000, 113.120918
4.322000, 113.083904
4.323000, 113.046884
4.324000, 113.009858
4.325000, 112.972827
4.326000, 112.935790
4.327000, 112.898747
4.328000, 112.861699
4.329000, 112.824645
4.330000, 112.787585
4.331000, 112.750520
4.332000, 112.713449
4.333000, 112.676372
4.334000, 112.639289
4.335000, 112.602201
4.336000, 112.565107
4.337000, 112.528008
4.338000, 112.490903
4.339000, 112.453792
4.340000, 112.416676
4.341000, 112.379553
4.342000, 112.342426
4.343000, 112.305292
4.344000, 112.268153
4.345000, 112.231008
4.346000, 112.193858
4.347000, 112.156702
4.348000, 112.119540
4.349000, 112.082373
4.350000, 112.045200
4.351000, 112.008021
4.352000, 111.970837
4.353000, 111.933647
4.354000, 111.896452
4.355000, 111.859250
4.356000, 111.822044
4.357000, 111.784831
4.358000, 111.747613
4.359000, 111.710389
4.360000, 111.673160
4.361000, 111.635925
4.362000, 111.598685
4.363000, 111.561438
4.364000, 111.524187
4.365000, 111.486929
4.366000, 111.449666
4.367000, 111.412398
4.368000, 111.375123
4.369000, 111.337843
4.370000, 111.300558
4.371000, 111.263267
4.372000, 111.225970
4.373000, 111.188668
4.374000, 111.151360
4.375000, 111.114047
4.376000, 111.076728
4.377000, 111.039403
4.378000, 111.002073
4.379000, 110.964737
4.380000, 110.927395
4.381000, 110.890048
4.382000, 110.852696
4.383000, 110.815338
4.384000, 110.777974
4.385000, 110.740604
4.386000, 110.703230
4.387000, 110.665849
4.388000, 110.628463
4.389000, 110.591071
4.390000, 110.553674
4.391000, 110.516271
4.392000, 110.478863
4.393000, 110.441449
4.394000, 110.404030
4.395000, 110.366605
4.396000, 110.329174
4.397000, 110.291738
4.398000, 110.254296
4.399000, 110.216849
4.400000, 110.179396
4.401000, 110.141938
4.402000, 110.104474
4.403000, 110.067005
4.404000, 110.029530
4.405000, 109.992049
4.406000, 109.954563
4.407000, 109.917072
4.408000, 109.879574
4.409000, 109.842072
4.410000, 109.804564
4.411000, 109.767050
4.412000, 109.729531
4.413000, 109.692006
4.414000, 109.654476
4.415000, 109.616940
4.416000, 109.579398
4.417000, 109.541852
4.418000, 109.504299
4.419000, 109.466741
4.420000, 109.429178
4.421000, 109.391609
4.422000, 109.354035
4.423000, 109.316455
4.424000, 109.278869
4.425000, 109.241278
4.426000, 109.203682
4.427000, 109.166080
4.428000, 109.128473
4.429000, 109.090860
4.430000, 109.053241
4.431000, 109.015617
4.432000, 108.977988
4.433000, 108.940353
4.434000, 108.902713
4.435000, 108.865067
4.436000, 108.827416
4.437000, 108.789759
4.438000, 108.752097
4.439000, 108.714429
4.440000, 108.676756
4.441000, 108.639077
4.442000, 108.601393
4.443000, 108.563703
4.444000, 108.526008
4.445000, 108.488307
4.446000, 108.450601
4.447000, 108.412890
4.448000, 108.375173
4.449000, 108.337450
4.450000, 108.299723
4.451000, 108.261989
4.452000, 108.224250
4.453000, 108.186506
4.454000, 108.148757
4.455000, 108.111001
4.456000, 108.073241
4.457000, 108.035475
4.458000, 107.997703
4.459000, 107.959926
4.460000, 107.922144
4.461000, 107.884356
4.462000, 107.846563
4.463000, 107.808765
4.464000, 107.770961
4.465000, 107.733151
4.466000, 107.695336
4.467000, 107.657516
4.468000, 107.619690
4.469000, 107.581859
4.470000, 107.544022
4.471000, 107.506180
4.472000, 107.468333
4.473000, 107.430480
4.474000, 107.392622
4.475000, 107.354758
4.476000, 107.316889
4.477000, 107.279015
4.478000, 107.241135
4.479000, 107.203250
4.480000, 107.165359
4.481000, 107.127463
4.482000, 107.089562
4.483000, 107.051655
4.484000, 107.013742
4.485000, 106.975825
4.486000, 106.937902
4.487000, 106.899973
4.488000, 106.862040
4.489000, 106.824101
4.490000, 106.786156
4.491000, 106.748206
4.492000, 106.710251
4.493000, 106.672290
4.494000, 106.634324
4.495000, 106.596353
4.496000, 106.558376
4.497000, 106.520394
4.498000, 106.482406
4.499000, 106.444414
4.500000, 106.406415
4.501000, 106.368412
4.502000, 106.330403
4.503000, 106.292389
4.504000, 106.254369
4.505000, 106.216344
4.506000, 106.178314
4.507000, 106.140278
4.508000, 106.102237
4.509000, 106.064190
4.510000, 106.026139
4.511000, 105.988082
4.512000, 105.950019
4.513000, 105.911952
4.514000, 105.873879
4.515000, 105.835800
4.516000, 105.797716
4.517000, 105.759627
4.518000, 105.721533
4.519000, 105.683433
4.520000, 105.645328
4.521000, 105.607218
4.522000, 105.569102
4.523000, 105.530981
4.524000, 105.492855
4.525000, 105.454724
4.526000, 105.416587
4.527000, 105.378444
4.528000, 105.340297
4.529000, 105.302144
4.530000, 105.263986
4.531000, 105.225823
4.532000, 105.187654
4.533000, 105.149480
4.534000, 105.111300
4.535000, 105.073116
4.536000, 105.034926
4.537000, 104.996731
4.538000, 104.958530
4.539000, 104.920325
4.540000, 104.882114
4.541000, 104.843897
4.542000, 104.805676
4.543000, 104.767449
4.544000, 104.729217
4.545000, 104.690979
4.546000, 104.652736
4.547000, 104.614488
4.548000, 104.576235
4.549000, 104.537977
4.550000, 104.499713
4.551000, 104.461444
4.552000, 104.423170
4.553000, 104.384890
4.554000, 104.346605
4.555000, 104.308315
4.556000, 104.270020
4.557000, 104.231719
4.558000, 104.193414
4.559000, 104.155102
4.560000, 104.116786
4.561000, 104.078465
4.562000, 104.040138
4.563000, 104.001806
4.564000, 103.963469
4.565000, 103.925126
4.566000, 103.886778
4.567000, 103.848425
4.568000, 103.810067
4.569000, 103.771704
4.570000, 103.733335
4.571000, 103.694961
4.572000, 103.656582
4.573000, 103.618198
4.574000, 103.579808
4.575000, 103.541414
4.576000, 103.503014
4.577000, 103.464608
4.578000, 103.426198
4.579000, 103.387782
4.580000, 103.349362
4.581000, 103.310936
4.582000, 103.272504
4.583000, 103.234068
4.584000, 103.195626
4.585000, 103.157180
4.586000, 103.118728
4.587000, 103.080270
4.588000, 103.041808
4.589000, 103.003341
4.590000, 102.964868
4.591000, 102.926390
4.592000, 102.887907
4.593000, 102.849418
4.594000, 102.810925
4.595000, 102.772426
4.596000, 102.733923
4.597000, 102.695414
4.598000, 102.656899
4.599000, 102.618380
4.600000, 102.579855
4.601000, 102.541326
4.602000, 102.502791
4.603000, 102.464251
4.604000, 102.425706
4.605000, 102.387155
4.606000, 102.348600
4.607000, 102.310039
4.608000, 102.271474
4.609000, 102.232903
4.610000, 102.194327
4.611000, 102.155745
4.612000, 102.117159
4.613000, 102.078568
4.614000, 102.039971
4.615000, 102.001369
4.616000, 101.962762
4.617000, 101.924150
4.618000, 101.885533
4.619000, 101.846911
4.620000, 101.808283
4.621000, 101.769651
4.622000, 101.731013
4.623000, 101.692370
4.624000, 101.653722
4.625000, 101.615069
4.626000, 101.576411
4.627000, 101.537748
4.628000, 101.499079
4.629000, 101.460406
4.630000, 101.421727
4.631000, 101.383043
4.632000, 101.344354
4.633000, 101.305661
4.634000, 101.266961
4.635000, 101.228257
4.636000, 101.189548
4.637000, 101.150834
4.638000, 101.112114
4.639000, 101.073390
4.640000, 101.034660
4.641000, 100.995925
4.642000, 100.957186
4.643000, 100.918441
4.644000, 100.879691
4.645000, 100.840936
4.646000, 100.802176
4.647000, 100.763411
4.648000, 100.724640
4.649000, 100.685865
4.650000, 100.647085
4.651000, 100.608299
4.652000, 100.569509
4.653000, 100.530713
4.654000, 100.491912
4.655000, 100.453107
4.656000, 100.414296
4.657000, 100.375480
4.658000, 100.336659
4.659000, 100.297833
4.660000, 100.259002
4.661000, 100.220166
4.662000, 100.181325
4.663000, 100.142479
4.664000, 100.103628
4.665000, 100.064772
4.666000, 100.025910
4.667000, 99.987044
4.668000, 99.948173
4.669000, 99.909296
4.670000, 99.870415
4.671000, 99.831529
4.672000, 99.792637
4.673000, 99.753741
4.674000, 99.714839
4.675000, 99.675933
4.676000, 99.637021
4.677000, 99.598105
4.678000, 99.559183
4.679000, 99.520256
4.680000, 99.481325
4.681000, 99.442388
4.682000, 99.403447
4.683000, 99.364500
4.684000, 99.325548
4.685000, 99.286592
4.686000, 99.247630
4.687000, 99.208663
4.688000, 99.169692
4.689000, 99.130715
4.690000, 99.091734
4.691000, 99.052747
4.692000, 99.013756
4.693000, 98.974759
4.694000, 98.935757
4.695000, 98.896751
4.696000, 98.857739
4.697000, 98.818723
4.698000, 98.779701
4.699000, 98.740675
4.700000, 98.701644
4.701000, 98.662607
4.702000, 98.623566
4.703000, 98.584520
4.704000, 98.545468
4.705000, 98.506412
4.706000, 98.467351
4.707000, 98.428285
4.708000, 98.389214
4.709000, 98.350138
4.710000, 98.311057
4.711000, 98.271971
4.712000, 98.232880
4.713000, 98.193784
4.714000, 98.154683
4.715000, 98.115577
4.716000, 98.076467
4.717000, 98.037351
4.718000, 97.998230
4.719000, 97.959105
4.720000, 97.919974
4.721000, 97.880839
4.722000, 97.841699
4.723000, 97.802554
4.724000, 97.763403
4.725000, 97.724248
4.726000, 97.685088
4.727000, 97.645923
4.728000, 97.606754
4.729000, 97.567579
4.730000, 97.528399
4.731000, 97.489215
4.732000, 97.450025
4.733000, 97.410831
4.734000, 97.371631
4.735000, 97.332427
4.736000, 97.293218
4.737000, 97.254004
4.738000, 97.214785
4.739000, 97.175562
4.740000, 97.136333
4.741000, 97.097099
4.742000, 97.057861
4.743000, 97.018618
4.744000, 96.979369
4.745000, 96.940116
4.746000, 96.900858
4.747000, 96.861595
4.748000, 96.822328
4.749000, 96.783055
4.750000, 96.743777
4.751000, 96.704495
4.752000, 96.665208
4.753000, 96.625916
4.754000, 96.586619
4.755000, 96.547317
4.756000, 96.508010
4.757000, 96.468699
4.758000, 96.429382
4.759000, 96.390061
4.760000, 96.350735
4.761000, 96.311404
4.762000, 96.272068
4.763000, 96.232727
4.764000, 96.193382
4.765000, 96.154031
4.766000, 96.114676
4.767000, 96.075316
4.768000, 96.035951
4.769000, 95.996582
4.770000, 95.957207
4.771000, 95.917828
4.772000, 95.878443
4.773000, 95.839054
4.774000, 95.799661
4.775000, 95.760262
4.776000, 95.720858
4.777000, 95.681450
4.778000, 95.642037
4.779000, 95.602619
4.780000, 95.563196
4.781000, 95.523768
4.782000, 95.484336
4.783000, 95.444899
4.784000, 95.405457
4.785000, 95.366010
4.786000, 95.326558
4.787000, 95.287102
4.788000, 95.247641
4.789000, 95.208175
4.790000, 95.168704
4.791000, 95.129228
4.792000, 95.089748
4.793000, 95.050263
4.794000, 95.010773
4.795000, 94.971278
4.796000, 94.931778
4.797000, 94.892274
4.798000, 94.852765
4.799000, 94.813251
4.800000, 94.773732
4.801000, 94.734209
4.802000, 94.694681
4.803000, 94.655148
4.804000, 94.615610
4.805000, 94.576068
4.806000, 94.536520
4.807000, 94.496968
4.808000, 94.457412
4.809000, 94.417850
4.810000, 94.378284
4.811000, 94.338713
4.812000, 94.299137
4.813000, 94.259557
4.814000, 94.219971
4.815000, 94.180381
4.816000, 94.140786
4.817000, 94.101187
4.818000, 94.061583
4.819000, 94.021974
4.820000, 93.982360
4.821000, 93.942742
4.822000, 93.903118
4.823000, 93.863490
4.824000, 93.823858
4.825000, 93.784220
4.826000, 93.744578
4.827000, 93.704932
4.828000, 93.665280
4.829000, 93.625624
4.830000, 93.585963
4.831000, 93.546297
4.832000, 93.506627
4.833000, 93.466952
4.834000, 93.427272
4.835000, 93.387587
4.836000, 93.347898
4.837000, 93.308204
4.838000, 93.268506
4.839000, 93.228802
4.840000, 93.189094
4.841000, 93.149382
4.842000, 93.109664
4.843000, 93.069942
4.844000, 93.030216
4.845000, 92.990484
4.846000, 92.950748
4.847000, 92.911007
4.848000, 92.871262
4.849000, 92.831512
4.850000, 92.791757
4.851000, 92.751997
4.852000, 92.712233
4.853000, 92.672464
4.854000, 92.632691
4.855000, 92.592913
4.856000, 92.553130
4.857000, 92.513342
4.858000, 92.473550
4.859000, 92.433753
4.860000, 92.393952
4.861000, 92.354146
4.862000, 92.314335
4.863000, 92.274520
4.864000, 92.234700
4.865000, 92.194875
4.866000, 92.155046
4.867000, 92.115212
4.868000, 92.075373
4.869000, 92.035530
4.870000, 91.995682
4.871000, 91.955829
4.872000, 91.915972
4.873000, 91.876110
4.874000, 91.836244
4.875000, 91.796373
4.876000, 91.756497
4.877000, 91.716617
4.878000, 91.676732
4.879000, 91.636843
4.880000, 91.596948
4.881000, 91.557050
4.882000, 91.517146
4.883000, 91.477238
4.884000, 91.437326
4.885000, 91.397409
4.886000, 91.357487
4.887000, 91.317560
4.888000, 91.277630
4.889000, 91.237694
4.890000, 91.197754
4.891000, 91.157809
4.892000, 91.117860
4.893000, 91.077906
4.894000, 91.037947
4.895000, 90.997984
4.896000, 90.958016
4.897000, 90.918044
4.898000, 90.878067
4.899000, 90.838086
4.900000, 90.798100
4.901000, 90.758109
4.902000, 90.718114
4.903000, 90.678115
4.904000, 90.638110
4.905000, 90.598101
4.906000, 90.558088
4.907000, 90.518070
4.908000, 90.478048
4.909000, 90.438021
4.910000, 90.397989
4.911000, 90.357953
4.912000, 90.317912
4.913000, 90.277867
4.914000, 90.237817
4.915000, 90.197763
4.916000, 90.157704
4.917000, 90.117640
4.918000, 90.077572
4.919000, 90.037500
4.920000, 89.997423
4.921000, 89.957341
4.922000, 89.917255
4.923000, 89.877164
4.924000, 89.837069
4.925000, 89.796969
4.926000, 89.756865
4.927000, 89.716756
4.928000, 89.676643
4.929000, 89.636525
4.930000, 89.596403
4.931000, 89.556276
4.932000, 89.516145
4.933000, 89.476009
4.934000, 89.435869
4.935000, 89.395724
4.936000, 89.355575
4.937000, 89.315421
4.938000, 89.275263
4.939000, 89.235100
4.940000, 89.194933
4.941000, 89.154761
4.942000, 89.114584
4.943000, 89.074404
4.944000, 89.034218
