v_alpha, I_out_I
2.402000, -28.356296
2.403000, -28.379337
2.404000, -28.402386
2.405000, -28.425444
2.406000, -28.448510
2.407000, -28.471585
2.408000, -28.494669
2.409000, -28.517761
2.410000, -28.540862
2.411000, -28.563972
2.412000, -28.587090
2.413000, -28.610217
2.414000, -28.633352
2.415000, -28.656496
2.416000, -28.679649
2.417000, -28.702810
2.418000, -28.725980
2.419000, -28.749159
2.420000, -28.772346
2.421000, -28.795542
2.422000, -28.818746
2.423000, -28.841960
2.424000, -28.865181
2.425000, -28.888412
2.426000, -28.911651
2.427000, -28.934898
2.428000, -28.958154
2.429000, -28.981419
2.430000, -29.004692
2.431000, -29.027974
2.432000, -29.051265
2.433000, -29.074564
2.434000, -29.097872
2.435000, -29.121189
2.436000, -29.144514
2.437000, -29.167847
2.438000, -29.191190
2.439000, -29.214540
2.440000, -29.237900
2.441000, -29.261268
2.442000, -29.284645
2.443000, -29.308030
2.444000, -29.331424
2.445000, -29.354826
2.446000, -29.378237
2.447000, -29.401657
2.448000, -29.425085
2.449000, -29.448522
2.450000, -29.471967
2.451000, -29.495421
2.452000, -29.518884
2.453000, -29.542355
2.454000, -29.565835
2.455000, -29.589323
2.456000, -29.612820
2.457000, -29.636325
2.458000, -29.659839
2.459000, -29.683362
2.460000, -29.706893
2.461000, -29.730433
2.462000, -29.753981
2.463000, -29.777538
2.464000, -29.801104
2.465000, -29.824678
2.466000, -29.848260
2.467000, -29.871852
2.468000, -29.895451
2.469000, -29.919060
2.470000, -29.942677
2.471000, -29.966302
2.472000, -29.989936
2.473000, -30.013579
2.474000, -30.037230
2.475000, -30.060889
2.476000, -30.084558
2.477000, -30.108235
2.478000, -30.131920
2.479000, -30.155614
2.480000, -30.179316
2.481000, -30.203027
2.482000, -30.226747
2.483000, -30.250475
2.484000, -30.274212
2.485000, -30.297957
2.486000, -30.321711
2.487000, -30.345473
2.488000, -30.369244
2.489000, -30.393023
2.490000, -30.416811
2.491000, -30.440608
2.492000, -30.464413
2.493000, -30.488226
2.494000, -30.512048
2.495000, -30.535879
2.496000, -30.559718
2.497000, -30.583566
2.498000, -30.607422
2.499000, -30.631287
2.500000, -30.655160
2.501000, -30.679042
2.502000, -30.702932
2.503000, -30.726831
2.504000, -30.750739
2.505000, -30.774654
2.506000, -30.798579
2.507000, -30.822512
2.508000, -30.846453
2.509000, -30.870403
2.510000, -30.894362
2.511000, -30.918329
2.512000, -30.942304
2.513000, -30.966288
2.514000, -30.990281
2.515000, -31.014282
2.516000, -31.038292
2.517000, -31.062310
2.518000, -31.086336
2.519000, -31.110371
2.520000, -31.134415
2.521000, -31.158467
2.522000, -31.182528
2.523000, -31.206597
2.524000, -31.230674
2.525000, -31.254760
2.526000, -31.278855
2.527000, -31.302958
2.528000, -31.327070
2.529000, -31.351190
2.530000, -31.375318
2.531000, -31.399455
2.532000, -31.423601
2.533000, -31.447755
2.534000, -31.471918
2.535000, -31.496089
2.536000, -31.520268
2.537000, -31.544456
2.538000, -31.568653
2.539000, -31.592858
2.540000, -31.617071
2.541000, -31.641293
2.542000, -31.665523
2.543000, -31.689762
2.544000, -31.714009
2.545000, -31.738265
2.546000, -31.762530
2.547000, -31.786802
2.548000, -31.811084
2.549000, -31.835373
2.550000, -31.859671
2.551000, -31.883978
2.552000, -31.908293
2.553000, -31.932617
2.554000, -31.956949
2.555000, -31.981289
2.556000, -32.005638
2.557000, -32.029996
2.558000, -32.054361
2.559000, -32.078736
2.560000, -32.103119
2.561000, -32.127510
2.562000, -32.151909
2.563000, -32.176318
2.564000, -32.200734
2.565000, -32.225159
2.566000, -32.249593
2.567000, -32.274035
2.568000, -32.298485
2.569000, -32.322944
2.570000, -32.347411
2.571000, -32.371887
2.572000, -32.396371
2.573000, -32.420864
2.574000, -32.445365
2.575000, -32.469874
2.576000, -32.494392
2.577000, -32.518918
2.578000, -32.543453
2.579000, -32.567996
2.580000, -32.592548
2.581000, -32.617108
2.582000, -32.641676
2.583000, -32.666253
2.584000, -32.690839
2.585000, -32.715433
2.586000, -32.740035
2.587000, -32.764645
2.588000, -32.789264
2.589000, -32.813892
2.590000, -32.838528
2.591000, -32.863172
2.592000, -32.887825
2.593000, -32.912486
2.594000, -32.937155
2.595000, -32.961833
2.596000, -32.986520
2.597000, -33.011214
2.598000, -33.035918
2.599000, -33.060629
2.600000, -33.085349
2.601000, -33.110078
2.602000, -33.134814
2.603000, -33.159560
2.604000, -33.184313
2.605000, -33.209075
2.606000, -33.233846
2.607000, -33.258624
2.608000, -33.283412
2.609000, -33.308207
2.610000, -33.333011
2.611000, -33.357824
2.612000, -33.382644
2.613000, -33.407474
2.614000, -33.432311
2.615000, -33.457157
2.616000, -33.482011
2.617000, -33.506874
2.618000, -33.531745
2.619000, -33.556625
2.620000, -33.581513
2.621000, -33.606409
2.622000, -33.631313
2.623000, -33.656226
2.624000, -33.681148
2.625000, -33.706078
2.626000, -33.731016
2.627000, -33.755962
2.628000, -33.780917
2.629000, -33.805880
2.630000, -33.830852
2.631000, -33.855832
2.632000, -33.880820
2.633000, -33.905817
2.634000, -33.930822
2.635000, -33.955835
2.636000, -33.980857
2.637000, -34.005887
2.638000, -34.030926
2.639000, -34.055973
2.640000, -34.081028
2.641000, -34.106091
2.642000, -34.131163
2.643000, -34.156244
2.644000, -34.181332
2.645000, -34.206429
2.646000, -34.231535
2.647000, -34.256648
2.648000, -34.281770
2.649000, -34.306901
2.650000, -34.332039
2.651000, -34.357186
2.652000, -34.382342
2.653000, -34.407506
2.654000, -34.432678
2.655000, -34.457858
2.656000, -34.483047
2.657000, -34.508244
2.658000, -34.533449
2.659000, -34.558663
2.660000, -34.583885
2.661000, -34.609116
2.662000, -34.634354
2.663000, -34.659601
2.664000, -34.684857
2.665000, -34.710120
2.666000, -34.735392
2.667000, -34.760673
2.668000, -34.785962
2.669000, -34.811259
2.670000, -34.836564
2.671000, -34.861877
2.672000, -34.887199
2.673000, -34.912530
2.674000, -34.937868
2.675000, -34.963215
2.676000, -34.988570
2.677000, -35.013934
2.678000, -35.039306
2.679000, -35.064686
2.680000, -35.090074
2.681000, -35.115471
2.682000, -35.140876
2.683000, -35.166289
2.684000, -35.191711
2.685000, -35.217141
2.686000, -35.242579
2.687000, -35.268026
2.688000, -35.293480
2.689000, -35.318944
2.690000, -35.344415
2.691000, -35.369895
2.692000, -35.395383
2.693000, -35.420879
2.694000, -35.446384
2.695000, -35.471896
2.696000, -35.497418
2.697000, -35.522947
2.698000, -35.548485
2.699000, -35.574031
2.700000, -35.599585
2.701000, -35.625147
2.702000, -35.650718
2.703000, -35.676297
2.704000, -35.701885
2.705000, -35.727480
2.706000, -35.753084
2.707000, -35.778696
2.708000, -35.804317
2.709000, -35.829946
2.710000, -35.855583
2.711000, -35.881228
2.712000, -35.906881
2.713000, -35.932543
2.714000, -35.958213
2.715000, -35.983892
2.716000, -36.009578
2.717000, -36.035273
2.718000, -36.060976
2.719000, -36.086687
2.720000, -36.112407
2.721000, -36.138135
2.722000, -36.163871
2.723000, -36.189615
2.724000, -36.215368
2.725000, -36.241129
2.726000, -36.266898
2.727000, -36.292675
2.728000, -36.318461
2.729000, -36.344254
2.730000, -36.370057
2.731000, -36.395867
2.732000, -36.421685
2.733000, -36.447512
2.734000, -36.473347
2.735000, -36.499190
2.736000, -36.525042
2.737000, -36.550902
2.738000, -36.576769
2.739000, -36.602646
2.740000, -36.628530
2.741000, -36.654423
2.742000, -36.680323
2.743000, -36.706233
2.744000, -36.732150
2.745000, -36.758075
2.746000, -36.784009
2.747000, -36.809951
2.748000, -36.835901
2.749000, -36.861860
2.750000, -36.887826
2.751000, -36.913801
2.752000, -36.939784
2.753000, -36.965775
2.754000, -36.991775
2.755000, -37.017782
2.756000, -37.043798
2.757000, -37.069822
2.758000, -37.095855
2.759000, -37.121895
2.760000, -37.147944
2.761000, -37.174001
2.762000, -37.200066
2.763000, -37.226139
2.764000, -37.252220
2.765000, -37.278310
2.766000, -37.304408
2.767000, -37.330514
2.768000, -37.356628
2.769000, -37.382751
2.770000, -37.408881
2.771000, -37.435020
2.772000, -37.461167
2.773000, -37.487322
2.774000, -37.513486
2.775000, -37.539657
2.776000, -37.565837
2.777000, -37.592025
2.778000, -37.618221
2.779000, -37.644425
2.780000, -37.670638
2.781000, -37.696858
2.782000, -37.723087
2.783000, -37.749324
2.784000, -37.775569
2.785000, -37.801822
2.786000, -37.828084
2.787000, -37.854353
2.788000, -37.880631
2.789000, -37.906917
2.790000, -37.933211
2.791000, -37.959514
2.792000, -37.985824
2.793000, -38.012143
2.794000, -38.038469
2.795000, -38.064804
2.796000, -38.091147
2.797000, -38.117499
2.798000, -38.143858
2.799000, -38.170225
2.800000, -38.196601
2.801000, -38.222985
2.802000, -38.249377
2.803000, -38.275777
2.804000, -38.302185
2.805000, -38.328602
2.806000, -38.355026
2.807000, -38.381459
2.808000, -38.407900
2.809000, -38.434349
2.810000, -38.460806
2.811000, -38.487271
2.812000, -38.513744
2.813000, -38.540226
2.814000, -38.566715
2.815000, -38.593213
2.816000, -38.619719
2.817000, -38.646233
2.818000, -38.672755
2.819000, -38.699285
2.820000, -38.725824
2.821000, -38.752370
2.822000, -38.778925
2.823000, -38.805488
2.824000, -38.832058
2.825000, -38.858637
2.826000, -38.885224
2.827000, -38.911820
2.828000, -38.938423
2.829000, -38.965034
2.830000, -38.991654
2.831000, -39.018281
2.832000, -39.044917
2.833000, -39.071561
2.834000, -39.098213
2.835000, -39.124873
2.836000, -39.151541
2.837000, -39.178217
2.838000, -39.204902
2.839000, -39.231594
2.840000, -39.258295
2.841000, -39.285003
2.842000, -39.311720
2.843000, -39.338445
2.844000, -39.365178
2.845000, -39.391919
2.846000, -39.418668
2.847000, -39.445425
2.848000, -39.472190
2.849000, -39.498963
2.850000, -39.525745
2.851000, -39.552534
2.852000, -39.579332
2.853000, -39.606138
2.854000, -39.632951
2.855000, -39.659773
2.856000, -39.686603
2.857000, -39.713441
2.858000, -39.740287
2.859000, -39.767141
2.860000, -39.794003
2.861000, -39.820873
2.862000, -39.847752
2.863000, -39.874638
2.864000, -39.901533
2.865000, -39.928435
2.866000, -39.955346
2.867000, -39.982264
2.868000, -40.009191
2.869000, -40.036126
2.870000, -40.063068
2.871000, -40.090019
2.872000, -40.116978
2.873000, -40.143945
2.874000, -40.170920
2.875000, -40.197903
2.876000, -40.224894
2.877000, -40.251893
2.878000, -40.278900
2.879000, -40.305915
2.880000, -40.332939
2.881000, -40.359970
2.882000, -40.387009
2.883000, -40.414057
2.884000, -40.441112
2.885000, -40.468176
2.886000, -40.495247
2.887000, -40.522326
2.888000, -40.549414
2.889000, -40.576510
2.890000, -40.603613
2.891000, -40.630725
2.892000, -40.657844
2.893000, -40.684972
2.894000, -40.712108
2.895000, -40.739251
2.896000, -40.766403
2.897000, -40.793563
2.898000, -40.820731
2.899000, -40.847906
2.900000, -40.875090
2.901000, -40.902282
2.902000, -40.929482
2.903000, -40.956690
2.904000, -40.983905
2.905000, -41.011129
2.906000, -41.038361
2.907000, -41.065601
2.908000, -41.092849
2.909000, -41.120105
2.910000, -41.147369
2.911000, -41.174640
2.912000, -41.201920
2.913000, -41.229208
2.914000, -41.256504
2.915000, -41.283808
2.916000, -41.311120
2.917000, -41.338439
2.918000, -41.365767
2.919000, -41.393103
2.920000, -41.420447
2.921000, -41.447799
2.922000, -41.475158
2.923000, -41.502526
2.924000, -41.529902
2.925000, -41.557285
2.926000, -41.584677
2.927000, -41.612077
2.928000, -41.639484
2.929000, -41.666900
2.930000, -41.694324
2.931000, -41.721755
2.932000, -41.749195
2.933000, -41.776642
2.934000, -41.804098
2.935000, -41.831561
2.936000, -41.859032
2.937000, -41.886512
2.938000, -41.913999
2.939000, -41.941494
2.940000, -41.968998
2.941000, -41.996509
2.942000, -42.024028
2.943000, -42.051555
2.944000, -42.079090
2.945000, -42.106633
2.946000, -42.134184
2.947000, -42.161743
2.948000, -42.189310
2.949000, -42.216884
2.950000, -42.244467
2.951000, -42.272058
2.952000, -42.299657
2.953000, -42.327263
2.954000, -42.354878
2.955000, -42.382500
2.956000, -42.410130
2.957000, -42.437769
2.958000, -42.465415
2.959000, -42.493069
2.960000, -42.520731
2.961000, -42.548401
2.962000, -42.576079
2.963000, -42.603765
2.964000, -42.631459
2.965000, -42.659161
2.966000, -42.686870
2.967000, -42.714588
2.968000, -42.742314
2.969000, -42.770047
2.970000, -42.797788
2.971000, -42.825538
2.972000, -42.853295
2.973000, -42.881060
2.974000, -42.908833
2.975000, -42.936614
2.976000, -42.964403
2.977000, -42.992199
2.978000, -43.020004
2.979000, -43.047817
2.980000, -43.075637
2.981000, -43.103465
2.982000, -43.131302
2.983000, -43.159146
2.984000, -43.186998
2.985000, -43.214858
2.986000, -43.242726
2.987000, -43.270601
2.988000, -43.298485
2.989000, -43.326376
2.990000, -43.354276
2.991000, -43.382183
2.992000, -43.410098
2.993000, -43.438021
2.994000, -43.465952
2.995000, -43.493891
2.996000, -43.521838
2.997000, -43.549792
2.998000, -43.577755
2.999000, -43.605725
3.000000, -43.633704
3.001000, -43.661690
3.002000, -43.689684
3.003000, -43.717685
3.004000, -43.745695
3.005000, -43.773713
3.006000, -43.801738
3.007000, -43.829771
3.008000, -43.857813
3.009000, -43.885862
3.010000, -43.913919
3.011000, -43.941983
3.012000, -43.970056
3.013000, -43.998136
3.014000, -44.026225
3.015000, -44.054321
3.016000, -44.082425
3.017000, -44.110537
3.018000, -44.138657
3.019000, -44.166784
3.020000, -44.194920
3.021000, -44.223063
3.022000, -44.251214
3.023000, -44.279373
3.024000, -44.307540
3.025000, -44.335714
3.026000, -44.363897
3.027000, -44.392087
3.028000, -44.420285
3.029000, -44.448491
3.030000, -44.476705
3.031000, -44.504927
3.032000, -44.533156
3.033000, -44.561394
3.034000, -44.589639
3.035000, -44.617892
3.036000, -44.646152
3.037000, -44.674421
3.038000, -44.702697
3.039000, -44.730982
3.040000, -44.759274
3.041000, -44.787574
3.042000, -44.815881
3.043000, -44.844197
3.044000, -44.872520
3.045000, -44.900851
3.046000, -44.929190
3.047000, -44.957537
3.048000, -44.985892
3.049000, -45.014254
3.050000, -45.042624
3.051000, -45.071002
3.052000, -45.099388
3.053000, -45.127782
3.054000, -45.156183
3.055000, -45.184592
3.056000, -45.213009
3.057000, -45.241434
3.058000, -45.269866
3.059000, -45.298307
3.060000, -45.326755
3.061000, -45.355211
3.062000, -45.383675
3.063000, -45.412146
3.064000, -45.440625
3.065000, -45.469112
3.066000, -45.497607
3.067000, -45.526110
3.068000, -45.554620
3.069000, -45.583138
3.070000, -45.611664
3.071000, -45.640198
3.072000, -45.668740
3.073000, -45.697289
3.074000, -45.725846
3.075000, -45.754411
3.076000, -45.782983
3.077000, -45.811564
3.078000, -45.840152
3.079000, -45.868748
3.080000, -45.897351
3.081000, -45.925963
3.082000, -45.954582
3.083000, -45.983209
3.084000, -46.011844
3.085000, -46.040486
3.086000, -46.069136
3.087000, -46.097794
3.088000, -46.126460
3.089000, -46.155133
3.090000, -46.183814
3.091000, -46.212503
3.092000, -46.241200
3.093000, -46.269904
3.094000, -46.298617
3.095000, -46.327336
3.096000, -46.356064
3.097000, -46.384799
3.098000, -46.413543
3.099000, -46.442293
3.100000, -46.471052
3.101000, -46.499818
3.102000, -46.528592
3.103000, -46.557374
3.104000, -46.586163
3.105000, -46.614961
3.106000, -46.643766
3.107000, -46.672578
3.108000, -46.701399
3.109000, -46.730227
3.110000, -46.759063
3.111000, -46.787906
3.112000, -46.816757
3.113000, -46.845616
3.114000, -46.874483
3.115000, -46.903357
3.116000, -46.932239
3.117000, -46.961129
3.118000, -46.990027
3.119000, -47.018932
3.120000, -47.047845
3.121000, -47.076765
3.122000, -47.105694
3.123000, -47.134630
3.124000, -47.163573
3.125000, -47.192525
3.126000, -47.221484
3.127000, -47.250451
3.128000, -47.279425
3.129000, -47.308407
3.130000, -47.337397
3.131000, -47.366395
3.132000, -47.395400
3.133000, -47.424413
3.134000, -47.453434
3.135000, -47.482462
3.136000, -47.511498
3.137000, -47.540541
3.138000, -47.569593
3.139000, -47.598652
3.140000, -47.627718
3.141000, -47.656793
3.142000, -47.685875
3.143000, -47.714964
3.144000, -47.744062
3.145000, -47.773167
3.146000, -47.802280
3.147000, -47.831400
3.148000, -47.860528
3.149000, -47.889664
3.150000, -47.918807
3.151000, -47.947958
3.152000, -47.977117
3.153000, -48.006283
3.154000, -48.035457
3.155000, -48.064638
3.156000, -48.093828
3.157000, -48.123025
3.158000, -48.152229
3.159000, -48.181441
3.160000, -48.210661
3.161000, -48.239889
3.162000, -48.269124
3.163000, -48.298367
3.164000, -48.327617
3.165000, -48.356875
3.166000, -48.386141
3.167000, -48.415414
3.168000, -48.444695
3.169000, -48.473984
3.170000, -48.503280
3.171000, -48.532584
3.172000, -48.561895
3.173000, -48.591214
3.174000, -48.620541
3.175000, -48.649875
3.176000, -48.679217
3.177000, -48.708567
3.178000, -48.737924
3.179000, -48.767289
3.180000, -48.796661
3.181000, -48.826041
3.182000, -48.855429
3.183000, -48.884824
3.184000, -48.914227
3.185000, -48.943638
3.186000, -48.973056
3.187000, -49.002481
3.188000, -49.031915
3.189000, -49.061356
3.190000, -49.090804
3.191000, -49.120260
3.192000, -49.149724
3.193000, -49.179195
3.194000, -49.208674
3.195000, -49.238161
3.196000, -49.267655
3.197000, -49.297156
3.198000, -49.326666
3.199000, -49.356182
3.200000, -49.385707
3.201000, -49.415239
3.202000, -49.444778
3.203000, -49.474326
3.204000, -49.503880
3.205000, -49.533443
3.206000, -49.563013
3.207000, -49.592590
3.208000, -49.622175
3.209000, -49.651768
3.210000, -49.681368
3.211000, -49.710976
3.212000, -49.740591
3.213000, -49.770214
3.214000, -49.799844
3.215000, -49.829482
3.216000, -49.859128
3.217000, -49.888781
3.218000, -49.918442
3.219000, -49.948110
3.220000, -49.977786
3.221000, -50.007469
3.222000, -50.037160
3.223000, -50.066859
3.224000, -50.096565
3.225000, -50.126279
3.226000, -50.156000
3.227000, -50.185728
3.228000, -50.215465
3.229000, -50.245208
3.230000, -50.274960
3.231000, -50.304718
3.232000, -50.334485
3.233000, -50.364259
3.234000, -50.394040
3.235000, -50.423829
3.236000, -50.453626
3.237000, -50.483430
3.238000, -50.513241
3.239000, -50.543060
3.240000, -50.572887
3.241000, -50.602721
3.242000, -50.632563
3.243000, -50.662412
3.244000, -50.692269
3.245000, -50.722133
3.246000, -50.752005
3.247000, -50.781884
3.248000, -50.811771
3.249000, -50.841665
3.250000, -50.871567
3.251000, -50.901476
3.252000, -50.931393
3.253000, -50.961318
3.254000, -50.991249
3.255000, -51.021189
3.256000, -51.051136
3.257000, -51.081090
3.258000, -51.111052
3.259000, -51.141021
3.260000, -51.170998
3.261000, -51.200982
3.262000, -51.230974
3.263000, -51.260973
3.264000, -51.290980
3.265000, -51.320994
3.266000, -51.351016
3.267000, -51.381045
3.268000, -51.411082
3.269000, -51.441126
3.270000, -51.471178
3.271000, -51.501237
3.272000, -51.531304
3.273000, -51.561378
3.274000, -51.591460
3.275000, -51.621549
3.276000, -51.651645
3.277000, -51.681749
3.278000, -51.711861
3.279000, -51.741980
3.280000, -51.772106
3.281000, -51.802240
3.282000, -51.832382
3.283000, -51.862530
3.284000, -51.892687
3.285000, -51.922850
3.286000, -51.953022
3.287000, -51.983200
3.288000, -52.013386
3.289000, -52.043580
3.290000, -52.073781
3.291000, -52.103989
3.292000, -52.134205
3.293000, -52.164429
3.294000, -52.194660
3.295000, -52.224898
3.296000, -52.255143
3.297000, -52.285397
3.298000, -52.315657
3.299000, -52.345925
3.300000, -52.376201
3.301000, -52.406483
3.302000, -52.436774
3.303000, -52.467071
3.304000, -52.497377
3.305000, -52.527689
3.306000, -52.558009
3.307000, -52.588337
3.308000, -52.618671
3.309000, -52.649014
3.310000, -52.679363
3.311000, -52.709720
3.312000, -52.740085
3.313000, -52.770457
3.314000, -52.800836
3.315000, -52.831223
3.316000, -52.861617
3.317000, -52.892019
3.318000, -52.922428
3.319000, -52.952844
3.320000, -52.983268
3.321000, -53.013699
3.322000, -53.044138
3.323000, -53.074584
3.324000, -53.105037
3.325000, -53.135498
3.326000, -53.165966
3.327000, -53.196442
3.328000, -53.226925
3.329000, -53.257415
3.330000, -53.287913
3.331000, -53.318418
3.332000, -53.348931
3.333000, -53.379451
3.334000, -53.409978
3.335000, -53.440513
3.336000, -53.471055
3.337000, -53.501604
3.338000, -53.532161
3.339000, -53.562725
3.340000, -53.593297
3.341000, -53.623876
3.342000, -53.654462
3.343000, -53.685056
3.344000, -53.715657
3.345000, -53.746265
3.346000, -53.776881
3.347000, -53.807504
3.348000, -53.838135
3.349000, -53.868773
3.350000, -53.899418
3.351000, -53.930070
3.352000, -53.960730
3.353000, -53.991398
3.354000, -54.022072
3.355000, -54.052754
3.356000, -54.083444
3.357000, -54.114140
3.358000, -54.144844
3.359000, -54.175556
3.360000, -54.206275
3.361000, -54.237001
3.362000, -54.267734
3.363000, -54.298475
3.364000, -54.329223
3.365000, -54.359978
3.366000, -54.390741
3.367000, -54.421511
3.368000, -54.452289
3.369000, -54.483073
3.370000, -54.513865
3.371000, -54.544665
3.372000, -54.575471
3.373000, -54.606286
3.374000, -54.637107
3.375000, -54.667936
3.376000, -54.698772
3.377000, -54.729615
3.378000, -54.760466
3.379000, -54.791324
3.380000, -54.822189
3.381000, -54.853061
3.382000, -54.883941
3.383000, -54.914828
3.384000, -54.945723
3.385000, -54.976625
3.386000, -55.007534
3.387000, -55.038450
3.388000, -55.069374
3.389000, -55.100305
3.390000, -55.131243
3.391000, -55.162189
3.392000, -55.193142
3.393000, -55.224102
3.394000, -55.255069
3.395000, -55.286044
3.396000, -55.317026
3.397000, -55.348016
3.398000, -55.379012
3.399000, -55.410016
3.400000, -55.441027
3.401000, -55.472046
3.402000, -55.503071
3.403000, -55.534104
3.404000, -55.565145
3.405000, -55.596192
3.406000, -55.627247
3.407000, -55.658309
3.408000, -55.689379
3.409000, -55.720455
3.410000, -55.751539
3.411000, -55.782630
3.412000, -55.813729
3.413000, -55.844834
3.414000, -55.875947
3.415000, -55.907068
3.416000, -55.938195
3.417000, -55.969330
3.418000, -56.000472
3.419000, -56.031621
3.420000, -56.062777
3.421000, -56.093941
3.422000, -56.125112
3.423000, -56.156290
3.424000, -56.187476
3.425000, -56.218668
3.426000, -56.249868
3.427000, -56.281076
3.428000, -56.312290
3.429000, -56.343512
3.430000, -56.374740
3.431000, -56.405977
3.432000, -56.437220
3.433000, -56.468470
3.434000, -56.499728
3.435000, -56.530993
3.436000, -56.562266
3.437000, -56.593545
3.438000, -56.624832
3.439000, -56.656126
3.440000, -56.687427
3.441000, -56.718735
3.442000, -56.750051
3.443000, -56.781373
3.444000, -56.812703
3.445000, -56.844041
3.446000, -56.875385
3.447000, -56.906737
3.448000, -56.938095
3.449000, -56.969461
3.450000, -57.000835
3.451000, -57.032215
3.452000, -57.063603
3.453000, -57.094998
3.454000, -57.126400
3.455000, -57.157809
3.456000, -57.189225
3.457000, -57.220649
3.458000, -57.252080
3.459000, -57.283518
3.460000, -57.314963
3.461000, -57.346415
3.462000, -57.377875
3.463000, -57.409341
3.464000, -57.440815
3.465000, -57.472296
3.466000, -57.503784
3.467000, -57.535280
3.468000, -57.566782
3.469000, -57.598292
3.470000, -57.629809
3.471000, -57.661333
3.472000, -57.692865
3.473000, -57.724403
3.474000, -57.755949
3.475000, -57.787501
3.476000, -57.819061
3.477000, -57.850628
3.478000, -57.882203
3.479000, -57.913784
3.480000, -57.945373
3.481000, -57.976968
3.482000, -58.008571
3.483000, -58.040181
3.484000, -58.071798
3.485000, -58.103423
3.486000, -58.135054
3.487000, -58.166693
3.488000, -58.198338
3.489000, -58.229991
3.490000, -58.261651
3.491000, -58.293318
3.492000, -58.324993
3.493000, -58.356674
3.494000, -58.388363
3.495000, -58.420058
3.496000, -58.451761
3.497000, -58.483471
3.498000, -58.515188
3.499000, -58.546912
3.500000, -58.578644
3.501000, -58.610382
3.502000, -58.642128
3.503000, -58.673880
3.504000, -58.705640
3.505000, -58.737407
3.506000, -58.769181
3.507000, -58.800962
3.508000, -58.832751
3.509000, -58.864546
3.510000, -58.896348
3.511000, -58.928158
3.512000, -58.959975
3.513000, -58.991798
3.514000, -59.023629
3.515000, -59.055467
3.516000, -59.087312
3.517000, -59.119164
3.518000, -59.151024
3.519000, -59.182890
3.520000, -59.214763
3.521000, -59.246644
3.522000, -59.278532
3.523000, -59.310426
3.524000, -59.342328
3.525000, -59.374237
3.526000, -59.406153
3.527000, -59.438076
3.528000, -59.470006
3.529000, -59.501943
3.530000, -59.533887
3.531000, -59.565839
3.532000, -59.597797
3.533000, -59.629763
3.534000, -59.661735
3.535000, -59.693715
3.536000, -59.725702
3.537000, -59.757695
3.538000, -59.789696
3.539000, -59.821704
3.540000, -59.853719
3.541000, -59.885741
3.542000, -59.917770
3.543000, -59.949806
3.544000, -59.981849
3.545000, -60.013899
3.546000, -60.045956
3.547000, -60.078021
3.548000, -60.110092
3.549000, -60.142170
3.550000, -60.174256
3.551000, -60.206348
3.552000, -60.238448
3.553000, -60.270554
3.554000, -60.302668
3.555000, -60.334789
3.556000, -60.366916
3.557000, -60.399051
3.558000, -60.431193
3.559000, -60.463341
3.560000, -60.495497
3.561000, -60.527660
3.562000, -60.559830
3.563000, -60.592006
3.564000, -60.624190
3.565000, -60.656381
3.566000, -60.688579
3.567000, -60.720784
3.568000, -60.752996
3.569000, -60.785215
3.570000, -60.817441
3.571000, -60.849674
3.572000, -60.881914
3.573000, -60.914161
3.574000, -60.946414
3.575000, -60.978675
3.576000, -61.010943
3.577000, -61.043218
3.578000, -61.075500
3.579000, -61.107789
3.580000, -61.140085
3.581000, -61.172388
3.582000, -61.204698
3.583000, -61.237015
3.584000, -61.269339
3.585000, -61.301670
3.586000, -61.334008
3.587000, -61.366352
3.588000, -61.398704
3.589000, -61.431063
3.590000, -61.463429
3.591000, -61.495802
3.592000, -61.528181
3.593000, -61.560568
3.594000, -61.592962
3.595000, -61.625362
3.596000, -61.657770
3.597000, -61.690185
3.598000, -61.722606
3.599000, -61.755035
3.600000, -61.787470
3.601000, -61.819913
3.602000, -61.852362
3.603000, -61.884818
3.604000, -61.917282
3.605000, -61.949752
3.606000, -61.982229
3.607000, -62.014713
3.608000, -62.047204
3.609000, -62.079702
3.610000, -62.112207
3.611000, -62.144719
3.612000, -62.177238
3.613000, -62.209764
3.614000, -62.242297
3.615000, -62.274837
3.616000, -62.307383
3.617000, -62.339937
3.618000, -62.372497
3.619000, -62.405065
3.620000, -62.437639
3.621000, -62.470220
3.622000, -62.502809
3.623000, -62.535404
3.624000, -62.568006
3.625000, -62.600615
3.626000, -62.633231
3.627000, -62.665854
3.628000, -62.698483
3.629000, -62.731120
3.630000, -62.763763
3.631000, -62.796414
3.632000, -62.829071
3.633000, -62.861736
3.634000, -62.894407
3.635000, -62.927085
3.636000, -62.959770
3.637000, -62.992462
3.638000, -63.025161
3.639000, -63.057866
3.640000, -63.090579
3.641000, -63.123298
3.642000, -63.156025
3.643000, -63.188758
3.644000, -63.221498
3.645000, -63.254245
3.646000, -63.286999
3.647000, -63.319760
3.648000, -63.352528
3.649000, -63.385302
3.650000, -63.418084
3.651000, -63.450872
3.652000, -63.483667
3.653000, -63.516469
3.654000, -63.549278
3.655000, -63.582094
3.656000, -63.614917
3.657000, -63.647746
3.658000, -63.680583
3.659000, -63.713426
3.660000, -63.746276
3.661000, -63.779133
3.662000, -63.811997
3.663000, -63.844868
3.664000, -63.877745
3.665000, -63.910630
3.666000, -63.943521
3.667000, -63.976419
3.668000, -64.009324
3.669000, -64.042236
3.670000, -64.075155
3.671000, -64.108080
3.672000, -64.141013
