-9.9999369E-07,9.624E-04
-9.9998119E-07,-2.574E-04
-9.9996869E-07,-7.434E-04
-9.9995619E-07,7.629E-04
-9.9994369E-07,-9.65E-05
-9.9993119E-07,-1.3806E-03
-9.9991869E-07,-6.500E-04
-9.9990619E-07,1.288E-04
-9.9989369E-07,4.475E-04
-9.9988119E-07,-1.512E-04
-9.9986869E-07,-5.985E-04
-9.9985619E-07,-9.6E-06
-9.9984369E-07,-4.247E-04
-9.9983119E-07,-9.140E-04
-9.9981869E-07,1.481E-04
-9.9980619E-07,-2.831E-04
-9.9979369E-07,-9.140E-04
-9.9978119E-07,2.125E-04
-9.9976869E-07,-3.443E-04
-9.9975619E-07,-9.011E-04
-9.9974369E-07,-3.057E-04
-9.9973119E-07,-4.537E-04
-9.9971869E-07,2.801E-04
-9.9970619E-07,2.769E-04
-9.9969369E-07,-1.5351E-03
-9.9968119E-07,-6.114E-04
-9.9966869E-07,3.380E-04
-9.9965619E-07,-1.2455E-03
-9.9964369E-07,3.155E-04
-9.9963119E-07,3.026E-04
-9.9961869E-07,-1.5062E-03
-9.9960619E-07,6.309E-04
-9.9959369E-07,-9.65E-05
-9.9958119E-07,-6.146E-04
-9.9956869E-07,3.895E-04
-9.9955619E-07,-9.461E-04
-9.9954369E-07,3.155E-04
-9.9953119E-07,-3.346E-04
-9.9951869E-07,-1.3098E-03
-9.9950619E-07,1.385E-04
-9.9949369E-07,-4.859E-04
-9.9948119E-07,-2.960E-04
-9.9946869E-07,-3.057E-04
-9.9945619E-07,-1.480E-04
-9.9944369E-07,-4.634E-04
-9.9943119E-07,-1.6188E-03
-9.9941869E-07,-2.188E-04
-9.9940619E-07,7.275E-04
-9.9939369E-07,-5.78E-05
-9.9938119E-07,-1.4354E-03
-9.9936869E-07,6.663E-04
-9.9935619E-07,1.5900E-03
-9.9934369E-07,-1.7121E-03
-9.9933119E-07,-2.284E-04
-9.9931869E-07,5.16E-05
-9.9930619E-07,-1.0781E-03
-9.9929369E-07,4.700E-04
-9.9928119E-07,-6.919E-04
-9.9926869E-07,-6.11E-05
-9.9925619E-07,2.865E-04
-9.9924369E-07,-4.473E-04
-9.9923119E-07,4.668E-04
-9.9921869E-07,-7.208E-04
-9.9920619E-07,-4.344E-04
-9.9919369E-07,-4.441E-04
-9.9918119E-07,-1.8216E-03
-9.9916869E-07,-7.144E-04
-9.9915619E-07,-3.057E-04
-9.9914369E-07,-4.82E-05
-9.9913119E-07,6.374E-04
-9.9911869E-07,-3.733E-04
-9.9910619E-07,-8.432E-04
-9.9909369E-07,-2.735E-04
-9.9908119E-07,3.3E-06
-9.9906869E-07,-3.314E-04
-9.9905619E-07,-9.043E-04
-9.9904369E-07,-1.673E-04
-9.9903119E-07,-3.926E-04
-9.9901869E-07,-1.4450E-03
-9.9900619E-07,-4.151E-04
-9.9899369E-07,-7.048E-04
-9.9898119E-07,-8.174E-04
-9.9896869E-07,-3.604E-04
-9.9895619E-07,-1.3291E-03
-9.9894369E-07,2.479E-04
-9.9893119E-07,3.187E-04
-9.9891869E-07,-9.365E-04
-9.9890619E-07,-2.284E-04
-9.9889369E-07,-8.786E-04
-9.9888119E-07,-6.983E-04
-9.9886869E-07,-5.245E-04
-9.9885619E-07,-8.432E-04
-9.9884369E-07,-4.215E-04
-9.9883119E-07,-6.275E-04
-9.9881869E-07,2.26E-05
-9.9880619E-07,-1.576E-04
-9.9879369E-07,-6.790E-04
-9.9878119E-07,-4.473E-04
-9.9876869E-07,-5.020E-04
-9.9875619E-07,-5.953E-04
-9.9874369E-07,-1.0684E-03
-9.9873119E-07,9.141E-04
-9.9871869E-07,2.1340E-03
-9.9870619E-07,1.4903E-03
-9.9869369E-07,4.2775E-03
-9.9868119E-07,5.2720E-03
-9.9866869E-07,5.1947E-03
-9.9865619E-07,6.6978E-03
-9.9864369E-07,3.7754E-03
-9.9863119E-07,1.2521E-03
-9.9861869E-07,1.739E-04
-9.9860619E-07,-2.3397E-03
-9.9859369E-07,-9.268E-04
-9.9858119E-07,-2.059E-04
-9.9856869E-07,-1.2487E-03
-9.9855619E-07,8.594E-04
-9.9854369E-07,1.9119E-03
-9.9853119E-07,1.1105E-03
-9.9851869E-07,-5.889E-04
-9.9850619E-07,-1.2455E-03
-9.9849369E-07,-7.627E-04
-9.9848119E-07,-1.1650E-03
-9.9846869E-07,-8.36E-05
-9.9845619E-07,-7.241E-04
-9.9844369E-07,-1.0427E-03
-9.9843119E-07,6.695E-04
-9.9841869E-07,-7.820E-04
-9.9840619E-07,-9.751E-04
-9.9839369E-07,-3.829E-04
-9.9838119E-07,-6.983E-04
-9.9836869E-07,5.408E-04
-9.9835619E-07,-2.188E-04
-9.9834369E-07,-4.827E-04
